eLog: order exec at 1623389640218170684 with id 96827398430916609, side 1, price 1110.2, traded volume 1, volume left on level 65, delta_execsend 2137600
eLog: order exec at 1623389947106147136 with id 97108873407627265, side 1, price 1110.1, traded volume 1, volume left on level 73, delta_execsend 2180352
eLog: order exec at 1623390015522280760 with id 97953298337759233, side -1, price 1110.2, traded volume 1, volume left on level 461, delta_execsend 2383104
eLog: order exec at 1623390349374489528 with id 98516248291180545, side -1, price 1110.3, traded volume 1, volume left on level 88, delta_execsend 327892356352
eLog: order exec at 1623390699954917412 with id 97671823361048577, side 1, price 1110.6, traded volume 1, volume left on level 3, delta_execsend 47384663040
eLog: order exec at 1623390904857233680 with id 98234773314469889, side 1, price 1110.9, traded volume 1, volume left on level 54, delta_execsend 3340032
eLog: order exec at 1623390994503557184 with id 98797723267891201, side -1, price 1111, traded volume 1, volume left on level 23, delta_execsend 3535360
eLog: order exec at 1623391016969119456 with id 99079198244601857, side 1, price 1111, traded volume 1, volume left on level 146, delta_execsend 18368004608
eLog: order exec at 1623391153627620260 with id 99360673221312513, side -1, price 1110.9, traded volume 1, volume left on level 273, delta_execsend 15499585024
eLog: order exec at 1623391160703369120 with id 99642148198023169, side 1, price 1110.8, traded volume 1, volume left on level 41, delta_execsend 7075748864
eLog: order exec at 1623391256417412684 with id 100205098151444481, side -1, price 1110.9, traded volume 1, volume left on level 291, delta_execsend 15324264704
eLog: order exec at 1623391274302443916 with id 99923623174733825, side 1, price 1110.8, traded volume 1, volume left on level 132, delta_execsend 17885031424
eLog: order exec at 1623391365003421768 with id 100486573128155137, side -1, price 1110.9, traded volume 1, volume left on level 5, delta_execsend 2810880
eLog: order exec at 1623391369971365204 with id 101049523081576449, side -1, price 1111, traded volume 1, volume left on level 510, delta_execsend 1360384
eLog: order exec at 1623391380027736664 with id 100768048104865793, side 1, price 1110.9, traded volume 1, volume left on level 9, delta_execsend 10056371456
eLog: order exec at 1623391383002281848 with id 101893948011708417, side -1, price 1111, traded volume 1, volume left on level 287, delta_execsend 445952
eLog: order exec at 1623391396727561600 with id 101330998058287105, side 1, price 1111, traded volume 1, volume left on level 69, delta_execsend 2919680
eLog: order exec at 1623391418143279760 with id 101612473034997761, side 1, price 1110.9, traded volume 1, volume left on level 87, delta_execsend 21415718144
eLog: order exec at 1623392583799215040 with id 102175422988419073, side -1, price 1110.8, traded volume 1, volume left on level 68, delta_execsend 2269440
eLog: order exec at 1623392594817099576 with id 102738372941840385, side -1, price 1110.9, traded volume 1, volume left on level 362, delta_execsend 11017884416
eLog: order exec at 1623392664233269844 with id 102456897965129729, side 1, price 1110.9, traded volume 1, volume left on level 350, delta_execsend 538880
eLog: order exec at 1623392677541885648 with id 103301322895261697, side -1, price 1111, traded volume 1, volume left on level 486, delta_execsend 13308615936
eLog: order exec at 1623392802197975088 with id 103019847918551041, side 1, price 1111.4, traded volume 1, volume left on level 8, delta_execsend 18482457088
eLog: order exec at 1623392818536437072 with id 103582797871972353, side 1, price 1111.3, traded volume 1, volume left on level 27, delta_execsend 2892288
eLog: order exec at 1623392853079943136 with id 104145747825393665, side -1, price 1111.4, traded volume 1, volume left on level 28, delta_execsend 2959872
eLog: order exec at 1623392898971820492 with id 104708697778814977, side -1, price 1111.5, traded volume 1, volume left on level 48, delta_execsend 45891877376
eLog: order exec at 1623392928517494320 with id 103864272848683009, side 1, price 1111.3, traded volume 1, volume left on level 10, delta_execsend 2233088
eLog: order exec at 1623392934370114236 with id 104427222802104321, side 1, price 1111.2, traded volume 1, volume left on level 22, delta_execsend 5852620032
eLog: order exec at 1623392944011835208 with id 104990172755525633, side -1, price 1111.3, traded volume 1, volume left on level 240, delta_execsend 9641720832
eLog: order exec at 1623392948125185084 with id 105271647732236289, side 1, price 1111.2, traded volume 1, volume left on level 80, delta_execsend 4113349888
eLog: order exec at 1623392955757149801 with id 6442450945, side -1, price 1111.1, traded volume 1, volume left on level 57, delta_execsend 3799808
eLog: order exec at 1623628801450356656 with id 105834597685657601, side 1, price 1115.9, traded volume 1, volume left on level 4, delta_execsend 51652864
eLog: order exec at 1623628802563371388 with id 106116072662368257, side -1, price 1115.9, traded volume 1, volume left on level 1, delta_execsend 403369472
eLog: order exec at 1623628802948574404 with id 106397547639078913, side 1, price 1116, traded volume 1, volume left on level 23, delta_execsend 79388672
eLog: order exec at 1623628802952374405 with id 106679022615789569, side -1, price 1116.1, traded volume 1, volume left on level 390, delta_execsend 3800064
eLog: order exec at 1623628803129197064 with id 106960497592500225, side 1, price 1116, traded volume 1, volume left on level 22, delta_execsend 176761088
eLog: order exec at 1623628812968871044 with id 107241972569210881, side -1, price 1116, traded volume 1, volume left on level 1, delta_execsend 175430656
eLog: order exec at 1623628813421048476 with id 108086397499342849, side -1, price 1116, traded volume 1, volume left on level 248, delta_execsend 9745920
eLog: order exec at 1623628821332392756 with id 107523447545921537, side 1, price 1115.8, traded volume 1, volume left on level 1, delta_execsend 2384674304
eLog: order exec at 1623628835747460628 with id 108649347452764161, side -1, price 1115.7, traded volume 1, volume left on level 309, delta_execsend 102622720
eLog: order exec at 1623628850544069824 with id 107804922522632193, side 1, price 1115.4, traded volume 1, volume left on level 22, delta_execsend 1224989184
eLog: order exec at 1623628868110045916 with id 108367872476053505, side 1, price 1115.3, traded volume 1, volume left on level 32, delta_execsend 17515103488
eLog: order exec at 1623628876686804244 with id 108930822429474817, side -1, price 1115.4, traded volume 1, volume left on level 181, delta_execsend 8576758272
eLog: order exec at 1623628894198321468 with id 109493772382896129, side -1, price 1115.5, traded volume 1, volume left on level 1, delta_execsend 11825252352
eLog: order exec at 1623628901019587108 with id 109212297406185473, side 1, price 1115.4, traded volume 1, volume left on level 17, delta_execsend 6814280960
eLog: order exec at 1623628962582899532 with id 110338197313028097, side -1, price 1115.8, traded volume 1, volume left on level 10, delta_execsend 2359552
eLog: order exec at 1623629023565931616 with id 109775247359606785, side 1, price 1115.9, traded volume 1, volume left on level 78, delta_execsend 43188819456
eLog: order exec at 1623629024335288268 with id 110619672289738753, side -1, price 1116, traded volume 1, volume left on level 187, delta_execsend 671853056
eLog: order exec at 1623629088804934352 with id 110056722336317441, side 1, price 1116, traded volume 1, volume left on level 354, delta_execsend 33804861184
eLog: order exec at 1623629110802400100 with id 111464097219870721, side -1, price 1116, traded volume 1, volume left on level 216, delta_execsend 15916615424
eLog: order exec at 1623629143865784444 with id 110901147266449409, side 1, price 1115.7, traded volume 1, volume left on level 99, delta_execsend 2911433472
eLog: order exec at 1623629178565004828 with id 111182622243160065, side 1, price 1115.6, traded volume 1, volume left on level 186, delta_execsend 34699220480
eLog: order exec at 1623629312375586152 with id 112027047173292033, side -1, price 1115.5, traded volume 1, volume left on level 63, delta_execsend 22676846848
eLog: order exec at 1623629367193584548 with id 111745572196581377, side 1, price 1115.4, traded volume 1, volume left on level 53, delta_execsend 3619840
eLog: order exec at 1623629540598043744 with id 112308522150002689, side -1, price 1115.8, traded volume 1, volume left on level 369, delta_execsend 1190400
eLog: order exec at 1623629593299772760 with id 112589997126713345, side 1, price 1115.8, traded volume 1, volume left on level 378, delta_execsend 17378099456
eLog: order exec at 1623629722822151956 with id 112871472103424001, side -1, price 1115.2, traded volume 1, volume left on level 11, delta_execsend 1816064
eLog: order exec at 1623629794366404624 with id 113152947080134657, side 1, price 1115.1, traded volume 1, volume left on level 636, delta_execsend 1144832
eLog: order exec at 1623629805497326904 with id 113434422056845313, side -1, price 1115, traded volume 1, volume left on level 371, delta_execsend 83456
eLog: order exec at 1623629926357938308 with id 113715897033555969, side 1, price 1114.9, traded volume 1, volume left on level 609, delta_execsend 2243580160
eLog: order exec at 1623629989374983844 with id 114278846986977281, side -1, price 1115, traded volume 1, volume left on level 275, delta_execsend 2579200
eLog: order exec at 1623630060478261192 with id 113997372010266625, side 1, price 1115, traded volume 1, volume left on level 34, delta_execsend 61039267328
eLog: order exec at 1623630115102432540 with id 114560321963687937, side -1, price 1115.2, traded volume 1, volume left on level 7, delta_execsend 1660416
eLog: order exec at 1623630197088317336 with id 114841796940398593, side 1, price 1115.3, traded volume 1, volume left on level 28, delta_execsend 18595913472
eLog: order exec at 1623630263064508228 with id 115123271917109249, side -1, price 1115.4, traded volume 1, volume left on level 66, delta_execsend 13235558912
eLog: order exec at 1623630272647788640 with id 115404746893819905, side 1, price 1115.3, traded volume 1, volume left on level 526, delta_execsend 9583280384
eLog: order exec at 1623630667872651720 with id 115686221870530561, side -1, price 1115.2, traded volume 1, volume left on level 18, delta_execsend 7477105920
eLog: order exec at 1623630711351300668 with id 115967696847241217, side 1, price 1115.1, traded volume 1, volume left on level 91, delta_execsend 43471371520
eLog: order exec at 1623630762955233356 with id 116530646800662529, side -1, price 1115.3, traded volume 1, volume left on level 334, delta_execsend 2139136
eLog: order exec at 1623630780829487548 with id 116812121777373185, side -1, price 1115.4, traded volume 1, volume left on level 100, delta_execsend 15521342720
eLog: order exec at 1623631225599776212 with id 116249171823951873, side 1, price 1115.6, traded volume 1, volume left on level 138, delta_execsend 74986642432
eLog: order exec at 1623631300797622260 with id 117375071730794497, side -1, price 1115.6, traded volume 1, volume left on level 4, delta_execsend 1564160
eLog: order exec at 1623631495254991076 with id 117093596754083841, side 1, price 1115.7, traded volume 1, volume left on level 94, delta_execsend 65339297280
eLog: order exec at 1623631574800057600 with id 117656546707505153, side 1, price 1115.7, traded volume 1, volume left on level 100, delta_execsend 55954015488
eLog: order exec at 1623631612289177844 with id 117938021684215809, side -1, price 1115.8, traded volume 1, volume left on level 330, delta_execsend 3663360
eLog: order exec at 1623631668893189140 with id 118219496660926465, side 1, price 1115.8, traded volume 1, volume left on level 155, delta_execsend 42392756480
eLog: order exec at 1623632535524797164 with id 118500971637637121, side -1, price 1115.8, traded volume 1, volume left on level 334, delta_execsend 3302912
eLog: order exec at 1623632580832986320 with id 118782446614347777, side 1, price 1115.7, traded volume 1, volume left on level 180, delta_execsend 45304341760
eLog: order exec at 1623632641095303396 with id 119063921591058433, side -1, price 1115.9, traded volume 1, volume left on level 108, delta_execsend 74901551872
eLog: order exec at 1623632646609459808 with id 119345396567769089, side 1, price 1115.8, traded volume 1, volume left on level 584, delta_execsend 5509987840
eLog: order exec at 1623632751802964308 with id 119626871544479745, side -1, price 1116, traded volume 1, volume left on level 607, delta_execsend 219904
eLog: order exec at 1623633062882937084 with id 119908346521190401, side 1, price 1115.9, traded volume 1, volume left on level 240, delta_execsend 311079972864
eLog: order exec at 1623634311701583764 with id 120471296474611713, side -1, price 1115.9, traded volume 1, volume left on level 602, delta_execsend 570112
eLog: order exec at 1623634469686511820 with id 120189821497901057, side 1, price 1115.9, traded volume 1, volume left on level 148, delta_execsend 153689246208
eLog: order exec at 1623634755146797728 with id 121034246428033025, side -1, price 1115.5, traded volume 1, volume left on level 506, delta_execsend 63189828864
eLog: order exec at 1623634794521492496 with id 121315721404743681, side -1, price 1115.6, traded volume 1, volume left on level 380, delta_execsend 1466624
eLog: order exec at 1623634925275923596 with id 120752771451322369, side 1, price 1115.5, traded volume 1, volume left on level 129, delta_execsend 130754431232
eLog: order exec at 1623634947657497260 with id 121597196381454337, side 1, price 1115.4, traded volume 1, volume left on level 82, delta_execsend 18212986368
eLog: order exec at 1623635024504025068 with id 121878671358164993, side -1, price 1115.4, traded volume 1, volume left on level 94, delta_execsend 2405376
eLog: order exec at 1623635462302851092 with id 122441621311586305, side -1, price 1115.8, traded volume 1, volume left on level 217, delta_execsend 837120
eLog: order exec at 1623636014647820168 with id 122160146334875649, side 1, price 1115.9, traded volume 1, volume left on level 640, delta_execsend 533760
eLog: order exec at 1623636150263933064 with id 123004571265007617, side -1, price 1116, traded volume 1, volume left on level 31, delta_execsend 3566080
eLog: order exec at 1623636167977794124 with id 122723096288296961, side 1, price 1115.9, traded volume 1, volume left on level 36, delta_execsend 17711649536
eLog: order exec at 1623636208168587704 with id 123286046241718273, side 1, price 1115.8, traded volume 1, volume left on level 28, delta_execsend 40190793728
eLog: order exec at 1623636651302307516 with id 123567521218428929, side -1, price 1116, traded volume 1, volume left on level 5, delta_execsend 111130766080
eLog: order exec at 1623636862366130684 with id 123848996195139585, side 1, price 1115.9, traded volume 1, volume left on level 54, delta_execsend 211056438272
eLog: order exec at 1623637804045163964 with id 124411946148560897, side -1, price 1115.8, traded volume 1, volume left on level 699, delta_execsend 1516032
eLog: order exec at 1623638126998912472 with id 124130471171850241, side 1, price 1115.9, traded volume 1, volume left on level 380, delta_execsend 108800
eLog: order exec at 1623638143512915632 with id 124693421125271553, side -1, price 1115.9, traded volume 1, volume left on level 768, delta_execsend 1307392
eLog: order exec at 1623638151014708268 with id 124974896101982209, side 1, price 1115.8, traded volume 1, volume left on level 555, delta_execsend 2082560
eLog: order exec at 1623639688210715380 with id 125256371078692865, side -1, price 1116.2, traded volume 1, volume left on level 1, delta_execsend 3006720
eLog: order exec at 1623639770563167056 with id 125819321032114177, side -1, price 1116.8, traded volume 1, volume left on level 27, delta_execsend 1857412608
eLog: order exec at 1623639970888996048 with id 125537846055403521, side 1, price 1116.6, traded volume 1, volume left on level 13, delta_execsend 34428404736
eLog: order exec at 1623640098034359512 with id 126382270985535489, side -1, price 1116.8, traded volume 1, volume left on level 342, delta_execsend 3754240
eLog: order exec at 1623640154073926656 with id 126100796008824833, side 1, price 1116.8, traded volume 1, volume left on level 346, delta_execsend 53327415040
eLog: order exec at 1623640189187570248 with id 126663745962246145, side 1, price 1116.7, traded volume 1, volume left on level 513, delta_execsend 35082257664
eLog: order exec at 1623640584031793620 with id 127226695915667457, side -1, price 1116.7, traded volume 1, volume left on level 45, delta_execsend 9660359936
eLog: order exec at 1623640642691677128 with id 126945220938956801, side 1, price 1116.6, traded volume 1, volume left on level 442, delta_execsend 57999924992
eLog: order exec at 1623640905734239032 with id 127789645869088769, side -1, price 1116.9, traded volume 1, volume left on level 520, delta_execsend 1843968
eLog: order exec at 1623640950806158820 with id 128071120845799425, side -1, price 1117.3, traded volume 1, volume left on level 300, delta_execsend 8955792896
eLog: order exec at 1623640965907174956 with id 127508170892378113, side 1, price 1117.2, traded volume 1, volume left on level 98, delta_execsend 15101016064
eLog: order exec at 1623640997330101352 with id 128915545775931393, side -1, price 1117.3, traded volume 1, volume left on level 103, delta_execsend 31418123520
eLog: order exec at 1623641180357427792 with id 128352595822510081, side 1, price 1117.5, traded volume 1, volume left on level 723, delta_execsend 2407424
eLog: order exec at 1623641281456659372 with id 129478495729352705, side -1, price 1117.5, traded volume 1, volume left on level 397, delta_execsend 93235596288
eLog: order exec at 1623641339943545120 with id 128634070799220737, side 1, price 1117.4, traded volume 1, volume left on level 44, delta_execsend 58381372928
eLog: order exec at 1623641398140977500 with id 130041445682774017, side -1, price 1117.5, traded volume 1, volume left on level 349, delta_execsend 1722624
eLog: order exec at 1623641429591454528 with id 129197020752642049, side 1, price 1117.6, traded volume 1, volume left on level 75, delta_execsend 20627416576
eLog: order exec at 1623641429854365904 with id 129759970706063361, side 1, price 1117.5, traded volume 1, volume left on level 2, delta_execsend 720640
eLog: order exec at 1623641650986936580 with id 130322920659484673, side -1, price 1117.8, traded volume 1, volume left on level 10, delta_execsend 1091328
eLog: order exec at 1623641657706944052 with id 130604395636195329, side 1, price 1117.7, traded volume 1, volume left on level 363, delta_execsend 1996032
eLog: order exec at 1623641678333896968 with id 131167345589616641, side -1, price 1117.8, traded volume 1, volume left on level 89, delta_execsend 20625045760
eLog: order exec at 1623641814132644504 with id 130885870612905985, side 1, price 1117.8, traded volume 1, volume left on level 103, delta_execsend 22204537344
eLog: order exec at 1623642153422404444 with id 131448820566327297, side -1, price 1117.5, traded volume 1, volume left on level 20, delta_execsend 134619887872
eLog: order exec at 1623642186503770764 with id 131730295543037953, side 1, price 1117.4, traded volume 1, volume left on level 518, delta_execsend 99584
eLog: order exec at 1623642231056024220 with id 132011770519748609, side -1, price 1117.4, traded volume 1, volume left on level 29, delta_execsend 33049719808
eLog: order exec at 1623642417224407164 with id 132856195449880577, side -1, price 1117.5, traded volume 1, volume left on level 9, delta_execsend 113159803904
eLog: order exec at 1623642467303810340 with id 132293245496459265, side 1, price 1117.7, traded volume 1, volume left on level 103, delta_execsend 16619991296
eLog: order exec at 1623642513374036636 with id 133137670426591233, side -1, price 1117.8, traded volume 1, volume left on level 220, delta_execsend 20449161728
eLog: order exec at 1623642614927529500 with id 132574720473169921, side 1, price 1117.6, traded volume 1, volume left on level 87, delta_execsend 147623719168
eLog: order exec at 1623642695341154412 with id 133982095356723201, side -1, price 1117.7, traded volume 1, volume left on level 8, delta_execsend 58541298176
eLog: order exec at 1623642830501734212 with id 133419145403301889, side 1, price 1117.5, traded volume 1, volume left on level 155, delta_execsend 215574204672
eLog: order exec at 1623642971310192116 with id 133700620380012545, side 1, price 1117.5, traded volume 1, volume left on level 1, delta_execsend 135106540288
eLog: order exec at 1623643196260699064 with id 134263570333433857, side -1, price 1117.4, traded volume 1, volume left on level 1, delta_execsend 495872
eLog: order exec at 1623643246079395360 with id 134545045310144513, side 1, price 1117.3, traded volume 1, volume left on level 16, delta_execsend 42110250752
eLog: order exec at 1623643360598348968 with id 135107995263565825, side -1, price 1117.5, traded volume 1, volume left on level 683, delta_execsend 164337525504
eLog: order exec at 1623643680232553084 with id 134826520286855169, side 1, price 1117.2, traded volume 1, volume left on level 60, delta_execsend 116246756608
eLog: order exec at 1623643737517274976 with id 135389470240276481, side -1, price 1117.2, traded volume 1, volume left on level 328, delta_execsend 3665152
eLog: order exec at 1623643769046808872 with id 135952420193697793, side -1, price 1117.3, traded volume 1, volume left on level 75, delta_execsend 28278389248
eLog: order exec at 1623643813529549700 with id 135670945216987137, side 1, price 1117.2, traded volume 1, volume left on level 69, delta_execsend 44427758080
eLog: order exec at 1623644125501334128 with id 136233895170408449, side 1, price 1117.1, traded volume 1, volume left on level 52, delta_execsend 311971784192
eLog: order exec at 1623644277667799252 with id 136796845123829761, side -1, price 1117, traded volume 1, volume left on level 374, delta_execsend 988416
eLog: order exec at 1623644388974804304 with id 136515370147119105, side 1, price 1117, traded volume 1, volume left on level 33, delta_execsend 67251526400
eLog: order exec at 1623644444904773112 with id 137078320100540417, side -1, price 1117.1, traded volume 1, volume left on level 455, delta_execsend 482816
eLog: order exec at 1623644583375314448 with id 137922745030672385, side -1, price 1117.2, traded volume 1, volume left on level 61, delta_execsend 91461131264
eLog: order exec at 1623644738910259060 with id 137359795077251073, side 1, price 1117, traded volume 1, volume left on level 557, delta_execsend 88576
eLog: order exec at 1623644759446236588 with id 138485694984093697, side -1, price 1117, traded volume 1, volume left on level 179, delta_execsend 17269463296
eLog: order exec at 1623644825503304740 with id 137641270053961729, side 1, price 1116.9, traded volume 1, volume left on level 485, delta_execsend 2244864
eLog: order exec at 1623644911138953284 with id 138767169960804353, side -1, price 1116.9, traded volume 1, volume left on level 461, delta_execsend 11462258176
eLog: order exec at 1623645599695551976 with id 138204220007383041, side 1, price 1116.8, traded volume 1, volume left on level 94, delta_execsend 176194628608
eLog: order exec at 1623645914936581712 with id 139611594890936321, side -1, price 1116.7, traded volume 1, volume left on level 61, delta_execsend 95585721344
eLog: order exec at 1623646148355646452 with id 139048644937515009, side 1, price 1116.7, traded volume 1, volume left on level 736, delta_execsend 1351168
eLog: order exec at 1623646337767955620 with id 139330119914225665, side 1, price 1116.5, traded volume 1, volume left on level 95, delta_execsend 2545664
eLog: order exec at 1623646489319045340 with id 139893069867646977, side -1, price 1116.6, traded volume 1, volume left on level 63, delta_execsend 2469376
eLog: order exec at 1623646561873243376 with id 140174544844357633, side 1, price 1116.6, traded volume 1, volume left on level 137, delta_execsend 31763635200
eLog: order exec at 1623646579892724976 with id 140456019821068289, side -1, price 1116.8, traded volume 1, volume left on level 440, delta_execsend 2235136
eLog: order exec at 1623646614627988460 with id 140737494797778945, side 1, price 1116.7, traded volume 1, volume left on level 357, delta_execsend 1695744
eLog: order exec at 1623646660819163600 with id 141018969774489601, side -1, price 1116.8, traded volume 1, volume left on level 417, delta_execsend 38859305728
eLog: order exec at 1623646722026945316 with id 141300444751200257, side 1, price 1116.7, traded volume 1, volume left on level 459, delta_execsend 500992
eLog: order exec at 1623646801070148928 with id 141581919727910913, side -1, price 1116.9, traded volume 1, volume left on level 2, delta_execsend 73280590336
eLog: order exec at 1623646808549591848 with id 141863394704621569, side 1, price 1116.8, traded volume 1, volume left on level 307, delta_execsend 192768
eLog: order exec at 1623647263961290476 with id 142144869681332225, side -1, price 1116.7, traded volume 1, volume left on level 64, delta_execsend 58694579712
eLog: order exec at 1623647591276975704 with id 142707819634753537, side -1, price 1116.6, traded volume 1, volume left on level 607, delta_execsend 10752213504
eLog: order exec at 1623648121004725352 with id 142426344658042881, side 1, price 1116.7, traded volume 1, volume left on level 74, delta_execsend 126084337920
eLog: order exec at 1623648947084711340 with id 142989294611464193, side 1, price 1116.8, traded volume 1, volume left on level 436, delta_execsend 298042589184
eLog: order exec at 1623649529072150316 with id 143552244564885505, side -1, price 1116.7, traded volume 1, volume left on level 458, delta_execsend 10448843520
eLog: order exec at 1623649625079450844 with id 143833719541596161, side -1, price 1116.7, traded volume 1, volume left on level 60, delta_execsend 64067176448
eLog: order exec at 1623650406124639128 with id 143270769588174849, side 1, price 1116.7, traded volume 1, volume left on level 712, delta_execsend 3471616
eLog: order exec at 1623650477846901024 with id 144115194518306817, side 1, price 1116.6, traded volume 1, volume left on level 442, delta_execsend 2028800
eLog: order exec at 1623651261704999468 with id 144396669495017473, side -1, price 1116.9, traded volume 1, volume left on level 68, delta_execsend 3521457408
eLog: order exec at 1623651324219185528 with id 144678144471728129, side 1, price 1116.8, traded volume 1, volume left on level 3, delta_execsend 1777664
eLog: order exec at 1623651597111779604 with id 144959619448438785, side -1, price 1116.9, traded volume 1, volume left on level 135, delta_execsend 120846217472
eLog: order exec at 1623651635861451196 with id 145522569401860097, side -1, price 1117, traded volume 1, volume left on level 30, delta_execsend 2073088
eLog: order exec at 1623651741644782284 with id 145241094425149441, side 1, price 1117, traded volume 1, volume left on level 136, delta_execsend 2731175680
eLog: order exec at 1623651776488843264 with id 145804044378570753, side 1, price 1116.9, traded volume 1, volume left on level 405, delta_execsend 2515456
eLog: order exec at 1623652156270264093 with id 6442450946, side -1, price 1116.7, traded volume 1, volume left on level 104, delta_execsend 3800064
eLog: order exec at 1623715201258457932 with id 146648469308702721, side -1, price 1117.1, traded volume 1, volume left on level 24, delta_execsend 16187392
eLog: order exec at 1623715209716632424 with id 146366994331992065, side 1, price 1117.5, traded volume 1, volume left on level 154, delta_execsend 107741184
eLog: order exec at 1623715210278805072 with id 147492894238834689, side -1, price 1117.7, traded volume 1, volume left on level 5, delta_execsend 957952
eLog: order exec at 1623715217527756992 with id 146929944285413377, side 1, price 1117.4, traded volume 1, volume left on level 16, delta_execsend 1790976
eLog: order exec at 1623715237749902072 with id 147211419262124033, side 1, price 1117.6, traded volume 1, volume left on level 72, delta_execsend 15148971776
eLog: order exec at 1623715258139290544 with id 147774369215545345, side -1, price 1117.7, traded volume 1, volume left on level 334, delta_execsend 996608
eLog: order exec at 1623715281588774524 with id 148055844192256001, side 1, price 1117.8, traded volume 1, volume left on level 68, delta_execsend 1744930560
eLog: order exec at 1623715298513035396 with id 148618794145677313, side -1, price 1117.9, traded volume 1, volume left on level 366, delta_execsend 1822720
eLog: order exec at 1623715315070617180 with id 148337319168966657, side 1, price 1117.7, traded volume 1, volume left on level 109, delta_execsend 614912
eLog: order exec at 1623715342965700960 with id 149181744099098625, side -1, price 1117.7, traded volume 1, volume left on level 87, delta_execsend 2746368
eLog: order exec at 1623715381475405732 with id 149463219075809281, side -1, price 1118.2, traded volume 1, volume left on level 1, delta_execsend 9603438080
eLog: order exec at 1623715431410129632 with id 148900269122387969, side 1, price 1118.2, traded volume 1, volume left on level 143, delta_execsend 18920649472
eLog: order exec at 1623715438035593348 with id 150026169029230593, side -1, price 1118.3, traded volume 1, volume left on level 361, delta_execsend 303360
eLog: order exec at 1623715454361436284 with id 149744694052519937, side 1, price 1118.1, traded volume 1, volume left on level 156, delta_execsend 1625600
eLog: order exec at 1623715460564394492 with id 150589118982651905, side -1, price 1118.2, traded volume 1, volume left on level 36, delta_execsend 6202958336
eLog: order exec at 1623715494957363852 with id 150307644005941249, side 1, price 1118.2, traded volume 1, volume left on level 144, delta_execsend 26329691136
eLog: order exec at 1623715507284460220 with id 150870593959362561, side 1, price 1118.1, traded volume 1, volume left on level 150, delta_execsend 12327096320
eLog: order exec at 1623715562412332312 with id 151433543912783873, side -1, price 1118.2, traded volume 1, volume left on level 321, delta_execsend 48569382400
eLog: order exec at 1623715612398586388 with id 151152068936073217, side 1, price 1118.2, traded volume 1, volume left on level 62, delta_execsend 38973933312
eLog: order exec at 1623715633717301480 with id 151715018889494529, side -1, price 1118, traded volume 1, volume left on level 525, delta_execsend 2866176
eLog: order exec at 1623715672353718448 with id 151996493866205185, side 1, price 1117.9, traded volume 1, volume left on level 143, delta_execsend 1862912
eLog: order exec at 1623715786103062704 with id 152277968842915841, side -1, price 1117.7, traded volume 1, volume left on level 33, delta_execsend 24403934464
eLog: order exec at 1623715787532259632 with id 152559443819626497, side 1, price 1117.6, traded volume 1, volume left on level 387, delta_execsend 1262336
eLog: order exec at 1623715793563923176 with id 152840918796337153, side -1, price 1117.7, traded volume 1, volume left on level 342, delta_execsend 80640
eLog: order exec at 1623715808451906904 with id 153685343726469121, side -1, price 1117.8, traded volume 1, volume left on level 182, delta_execsend 10838560768
eLog: order exec at 1623715948072633568 with id 153122393773047809, side 1, price 1117.9, traded volume 1, volume left on level 69, delta_execsend 14172078848
eLog: order exec at 1623716009854056664 with id 153403868749758465, side 1, price 1117.9, traded volume 1, volume left on level 51, delta_execsend 43457888768
eLog: order exec at 1623716024860355512 with id 153966818703179777, side -1, price 1118, traded volume 1, volume left on level 534, delta_execsend 3282688
eLog: order exec at 1623716113095164484 with id 154248293679890433, side 1, price 1118.1, traded volume 1, volume left on level 180, delta_execsend 32254001664
eLog: order exec at 1623716166285985044 with id 154811243633311745, side -1, price 1118.2, traded volume 1, volume left on level 130, delta_execsend 53188631040
eLog: order exec at 1623716187741727884 with id 155092718610022401, side -1, price 1118.3, traded volume 1, volume left on level 9, delta_execsend 21371588096
eLog: order exec at 1623716211675988532 with id 154529768656601089, side 1, price 1118.2, traded volume 1, volume left on level 428, delta_execsend 2033408
eLog: order exec at 1623716282981577620 with id 155374193586733057, side 1, price 1118.1, traded volume 1, volume left on level 195, delta_execsend 64102955264
eLog: order exec at 1623716401564338340 with id 155655668563443713, side -1, price 1118.1, traded volume 1, volume left on level 102, delta_execsend 33655320064
eLog: order exec at 1623716483663649368 with id 155937143540154369, side 1, price 1118.2, traded volume 1, volume left on level 116, delta_execsend 1974784
eLog: order exec at 1623716599830082372 with id 156218618516865025, side -1, price 1117.9, traded volume 1, volume left on level 13, delta_execsend 4986114048
eLog: order exec at 1623716651434862004 with id 156500093493575681, side 1, price 1117.8, traded volume 1, volume left on level 157, delta_execsend 51595259392
eLog: order exec at 1623716932465027448 with id 157063043446996993, side -1, price 1117.9, traded volume 1, volume left on level 145, delta_execsend 109089512960
eLog: order exec at 1623717293273012856 with id 157344518423707649, side -1, price 1118.1, traded volume 1, volume left on level 278, delta_execsend 80415063296
eLog: order exec at 1623717418753260344 with id 156781568470286337, side 1, price 1118.1, traded volume 1, volume left on level 46, delta_execsend 6056673792
eLog: order exec at 1623717487416743640 with id 157625993400418305, side 1, price 1118, traded volume 1, volume left on level 2, delta_execsend 68663483392
eLog: order exec at 1623717526973665292 with id 158188943353839617, side -1, price 1118.1, traded volume 1, volume left on level 100, delta_execsend 39390141952
eLog: order exec at 1623717838010094024 with id 157907468377128961, side 1, price 1118.1, traded volume 1, volume left on level 503, delta_execsend 469504
